id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;transition_learning_rate;mixing_weight_low_stable;mixing_weight_high_stable;mixing_weight_low_variable;mixing_weight_high_variable;choice_stickiness;response_stickiness
12-026;0.521075548458251;0.407404189619931;0.810642613809977;0.829032563287994;0.357933725378906;0.549212188861648;0.757024392807469;0.747090125064614;0.588414785466112;0.340981555106492
12-027;0.656229449903334;0.899857088711248;0.510993206279642;0.665494314719371;0.708545460496255;0.778871592829385;0.358631903580657;0.463165119378916;0.194841341894544;0.118241335697873
12-028;0.975422799073928;0.0253911238609156;0.583260903502039;0.867612131985073;0.522671334848621;0.711605357155522;0.349787949409116;0.107784197062311;1.00045529842477;0.0418362166896111
12-029;1.13247286958966;0.0509104951828589;0.281926503105469;0.628717686368262;0.820347281662513;0.671557987941994;0.306043367512917;0.416572764476655;0.836841745025133;0.0226425820069301
12-031;0.532546082038241;0.814380818557931;0.546305164885105;0.805576213257464;0.68165166800928;0.7773568470562;0.624145969178535;0.413294993882169;0.405818415515105;0.0916395849528147
12-032;0.591857597495695;0.818758617579059;0.502204061277386;0.847858821114412;0.909245341737559;0.875253996785759;0.508399465989111;0.557848346685336;0.170497463704313;-0.226019144529324
12-033;0.559348539659806;0.807995660184413;0.784032734533976;0.225453441575815;0.62780746634188;0.680396519588752;0.271903312274818;0.329668083403029;0.260561241519223;-0.133027629105324
12-034;0.286555093962223;0.115088450704485;0.572012700242903;0.641353426413117;0.123628395836266;0.316266349816398;0.173287202976104;0.577673640816631;0.641004727377671;0.0378395500025115
12-035;0.555863945464396;0.135480414917094;0.252533022469231;0.558152516653512;0.502663345679833;0.783300296862155;0.105261981502811;0.172558927789677;0.15398283009908;-0.190875819322737
12-036;0.561832450754158;0.692251579615392;0.518276261413881;0.644655373775497;0.667323541819315;0.694021230769367;0.482641737956309;0.740629014627601;0.870351236462257;0.200245166059497
12-037;0.177461131984171;0.530023570216715;0.342570866702502;0.147506915921015;0.245193285377867;0.611068360963143;0.604228134346648;0.46449573566886;-1.05664685466209;1.03358190017472
12-038;0.399247688540539;0.224097767083183;0.768357648628861;0.829227898573965;0.16765009679623;0.127365447068139;0.431276845067535;0.730025067735675;1.41100020279335;0.523327020678883
12-039;0.98407903692765;0.0613549500338776;0.552232726804438;0.879102041430828;0.811196004209463;0.668025673908033;0.428739011163286;0.329748464439938;0.210166043370138;0.0591373951880125
12-040;0.376951506609956;0.11579639906943;0.330221517160053;0.749865535841483;0.177900793578709;0.0535890370024897;0.5027666029101;0.495202174646019;0.471869030012291;-0.484931505256039
12-041;1.02708758033019;0.253131203388514;0.629622108467;0.732748330337472;0.700261384114019;0.738849062565814;0.520732283381448;0.361944252774465;0.0817613708645943;0.21892495272236
12-042;0.394358287598591;0.827821494831334;0.330515186588108;0.100506613984136;0.664939461800583;0.38080518746801;0.530418104314214;0.110637344519115;1.86834127625344;-0.387446863900874
12-043;0.908080493108598;0.0315491277359924;0.436610304809816;0.812746794636748;0.459247086167243;0.802644479695708;0.552202812915368;0.703566458966518;-0.455951925726542;-0.0569683418079656
12-044;0.646290493624094;0.104830478303299;0.369078716352639;0.796319307579928;0.382841830191259;0.732893041338566;0.545541827429594;0.657597717987128;0.178101055854703;0.0556378699416104
12-045;1.03407323499317;0.119346147864407;0.568561572379125;0.681893674344893;0.694389501048154;0.784852535925646;0.532757616972918;0.336910507249833;0.0157398547549751;0.0443939789382734
12-046;0.427151369737962;0.29606212030526;0.172400104485038;0.491921057918164;0.297107651967917;0.137568376460993;0.377017284057795;0.368041749804738;-0.590843437291294;-0.621369277087275
12-047;0.601456152744928;0.538642555484515;0.817553177209785;0.171695267202727;0.688728202205216;0.828157200060881;0.27643577254597;0.597247662413333;0.51873055171864;0.0491781233567909
12-048;2.7515462685982;0.0520669496468919;0.443719266453408;0.822812181517147;0.0748473857842682;0.0952822023874234;0.074990836580438;0.0609902061506149;0.27616061029102;0.00989661551791887
12-049;0.364121903941716;0.637233746320094;0.186798535039439;0.732261070661733;0.485416281481487;0.684127399682118;0.259046667400597;0.343236223718401;0.680553090224087;-0.450241544842185
12-050;0.681054690648894;0.421052840100243;0.483939846978701;0.243796617435882;0.806229494466345;0.841271742712892;0.440482066780648;0.461960172355299;0.510732268480987;0.24248908966462
12-051;0.322204968884076;0.905870447578402;0.42548773363405;0.661765336574265;0.426927982635225;0.79033393227878;0.424433192932952;0.391438628157732;0.800216061523619;-0.08520078728181
12-053;0.880101979511708;0.0759315092495027;0.103863959536689;0.732112260315943;0.141277477942656;0.195524711834312;0.145855090945422;0.310471166991564;0.548245593273413;-0.96121359510596
12-054;0.286129265138649;0.0829543055229583;0.264928248833607;0.57146252657555;0.220570547053692;0.105447074423679;0.302761423850683;0.614243947610144;-0.215071879571846;1.30428491028016
12-055;0.295611218907225;0.562187193468548;0.593330958466563;0.608444660160703;0.600216772349398;0.414736849375373;0.582139886226845;0.402852366893882;1.21719217433539;-0.89543537274417
12-057;0.398119325520475;0.839241178886766;0.765139602440601;0.774688158579249;0.481463166467581;0.504656451343711;0.293559924306762;0.783698548599698;0.919887348353994;0.224733546515024
12-058;0.296466849911752;0.62991447903057;0.84874060961327;0.128460205919055;0.53251853023976;0.489591973556695;0.607589853870978;0.205796999878937;0.310336324666209;0.0171363799774538
12-059;0.523314304331097;0.636085244780835;0.776664554127412;0.323169720140117;0.634149848410982;0.547080677224722;0.529615675195628;0.779997106965577;1.02455837433225;-0.192364556505809
12-060;0.8245938391045;0.45023679730924;0.179569432320906;0.790625000954132;0.377781834999239;0.532636003400503;0.24678745541308;0.50668149625055;0.779181337096954;-0.010244052962609
12-061;0.434934083703783;0.879552215836128;0.865682448760998;0.514803624290869;0.766600489334399;0.501929226587884;0.464404097912985;0.737637540924632;0.43099962672218;-0.480108060982613
12-062;0.24494126089068;0.666162655497344;0.802503595885191;0.718986178430968;0.141295338440676;0.220830375661257;0.586068581468725;0.374746295205572;0.81591340323729;0.429088375579002
12-063;0.480265584735712;0.582506465687443;0.672676695221069;0.718683996060809;0.556251430994347;0.563325344595857;0.42710057243713;0.582945926877269;0.264860551199107;0.235359242092235
