id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;mixing_weight;choice_stickiness;response_stickiness
19;0.755507978091561;0.875539171139478;0.565771464371046;0.867206577220196;0.464431675168639;0.388862315926215
20;0.360360255803075;0.0475441433241417;0.380394942824187;0.310394131369504;0.137199888574286;0.470746916375864
21;0.303622404213858;0.542722497554559;0.728184187934656;0.582566605751781;0.553866644711708;0.479952165882817
22;0.699631380654567;0.835327931492757;0.526484050929458;0.83052062954438;0.392594729508805;-0.200176148544429
23;0.835899314610765;0.893115548898129;0.829023360936819;0.520531691528279;-0.538370700707164;0.343973542483808
24;0.505802605391167;0.892349404879983;0.473353133622437;0.740251084111385;1.04873292916791;-0.33220633488794
25;0.632320023308361;0.739734390383467;0.751152496482119;0.211019990257758;-0.179882411062365;-0.524764568387221
26;0.438196644680598;0.825386773514483;0.42887851450551;0.800562032450452;0.176972903562345;0.262134114154532
27;0.267743076163334;0.742691289663479;0.735324277920711;0.32345023127805;0.906754813429706;-1.58850112674445
28;2.4283632365448;0.0647067374785242;0.75409747351059;0.0432896785233046;0.442104501208192;-0.120172953412517
29;0.997024903685141;0.916686680727197;0.526303410884521;0.922783374859942;0.152346768364553;-0.234037897135166
30;0.514401012280565;0.369395178977679;0.43851172990293;0.429758417186654;1.04416787554354;-0.701550606568248
31;0.53116659387873;0.923758757452455;0.722904379002951;0.763772590654505;-0.78376791316708;0.0383749718949049
32;0.212429084402137;0.796695728746105;0.625824016625165;0.71017795380379;0.737517197941521;0.276241852312295
33;1.02092068187411;0.802979914958225;0.513696112209307;0.918030252473087;-0.434784164548841;0.0114647785520303
34;0.535617100667258;0.348831774999543;0.477306563542233;0.463862021522209;0.532725654544669;2.33780620701249
35;0.351894235524584;0.553659570239712;0.5906415875699;0.250725554787706;0.219716021199028;1.21034916515174
36;0.587029451908765;0.890621918235472;0.627712538145988;0.831030356450964;0.624926389835775;0.131700139598531
37;0.324240365906375;0.60976044095239;0.528994540893926;0.651422290195673;0.551982140036534;-1.20802686692001
38;0.37229507344421;0.718276609478965;0.628906440800379;0.678268460476494;1.6260984608798;0.479417083281863
39;0.422535559265116;0.113031313458233;0.52899477040637;0.319525842274632;-0.572060072925879;0.765484184098478
40;0.537856350348552;0.828297986676975;0.784025602529417;0.675048198180417;1.14736979430604;-0.247460485682421
41;0.180838279043704;0.253609234917336;0.433774112372598;0.457022619192219;0.0729904073559323;0.201283753278562
42;0.392876271278728;0.470820769471021;0.513377899722864;0.582810169837079;-0.165612583650427;-1.10253818358505
43;0.714931989178415;0.750321187901015;0.480557146069419;0.759694033960514;1.47900619867247;-0.304185316346168
44;0.536920791325844;0.853205907602723;0.530767298419158;0.436698490466361;1.2262999245987;-0.486152417482284
45;0.666848555846796;0.79775455782299;0.868336108628285;0.488182853336575;0.115496772518212;0.012897150190222
46;0.334686023583003;0.693345814663757;0.564194393443229;0.818098469620152;0.461634172871309;-0.643584569027724
47;0.254258487267981;0.579736955807366;0.518171864788406;0.759925926085498;-0.772608997879455;-1.19289357047052
48;0.718920655734495;0.78444042804828;0.547133662038779;0.788353719473251;-0.135908890789359;0.0921291231295282
49;0.121583729409418;0.76785719448802;0.604344967921384;0.68669054977064;0.193587169766984;-0.182908436061528
50;0.233077588697205;0.644337348390958;0.526296006929729;0.664275112479307;1.34620404289424;-0.776104042106325
51;0.710108832405488;0.753143467524384;0.607011569334332;0.76401204933217;0.748157013489998;-0.0686477883197541
52;0.53793652764091;0.936644585830261;0.865082681075442;0.498715546634707;-0.631418460073075;-0.10453000956691
53;0.386769954243712;0.104944266741447;0.314154484642828;0.412216179686112;0.180733992413053;0.478152318673646
54;0.220481301699125;0.753653014024892;0.580263641212622;0.581902144037125;-0.423618272878992;0.522442742875213
55;0.507722885111186;0.874960691908495;0.754143445318784;0.490070115418352;0.104431585659669;-0.557544046737928
56;0.613772940462061;0.614762286498114;0.697920190617363;0.442526389083247;0.919275780585695;0.101830215309951
57;0.493776711585593;0.871559544694671;0.581863330078865;0.858751154907376;0.331369367630563;-0.110630181421463
58;0.26440773048988;0.149983682219649;0.388843735826726;0.463040340272078;0.530157302224643;1.2345008119276
59;0.524574851035314;0.0345518170093662;0.446444916987898;0.298592708302091;-0.30265772416562;1.27675330273102
60;0.4729846904548;0.66879693319552;0.769741198697307;0.258774162902249;1.32055645198868;-0.784931826778862
61;0.417277418399684;0.224151951959016;0.40642690510926;0.431797040313085;0.555680304030769;-1.3687480396485
62;0.911815417209177;0.864291236193832;0.7967577869423;0.744035241043705;0.248440018406171;-0.137485868213363
63;0.449641347016698;0.403839368111223;0.373954981565293;0.567932879663531;0.638514344131541;-0.32436207405802
64;0.539310689785303;0.174478075271079;0.608792778615872;0.150305207664711;-0.27755278384961;-0.891046553507109
65;0.242352432920842;0.725738557309602;0.691826832939929;0.510803391555206;-0.272115181467805;2.09303905728598
66;0.223458309341067;0.83027084863468;0.48485664175448;0.465833568063644;0.253413871747558;0.311650478933137
67;0.48566828897965;0.9330633061439;0.546373187633074;0.92685889621163;0.661660082162163;-0.352338518169257
68;0.523914943011212;0.627449231426028;0.484225622906808;0.693309599871236;1.13178465911071;-0.853580252980507
69;0.392918955584835;0.39076105139024;0.224878868086335;0.17045040712235;1.15891147984231;-0.315095664460826
70;1.20284221292046;0.903942270336352;0.581443025503334;0.869464671498556;-0.43271563601737;0.103781052226968
71;0.57514205526322;0.0112659758899011;0.410322904022645;0.344971354598047;0.0913893668702867;1.39983565125408
72;0.460125567142699;0.288157117241591;0.437490365240354;0.589470723132121;-0.199948243732358;-1.16258757001103
73;0.27028154638303;0.206298300728009;0.348653309542534;0.276422842965667;0.013346740280643;-0.502029848928452
74;0.420945852250073;0.481305794143535;0.512001300126046;0.409545912580663;0.738522739769605;0.681410201980359
75;0.489034622564704;0.192493416628103;0.258587824925833;0.566869966918635;0.973911001979829;-0.816052782610169
76;0.636860972878863;0.435957468887501;0.486675119716948;0.742709141183986;0.343158035132939;-0.00629132171023407
77;0.385643295960046;0.530833327722793;0.706454165766676;0.438938218757811;0.465785764843139;0.0286430534618265
78;0.39568915294267;0.800527267748214;0.565180944774567;0.851063814942643;0.287533051155261;-1.4682126740606
79;0.38798132281618;0.446968656640336;0.317723799157892;0.361442300588402;0.243145927930081;-1.45471334736788
80;0.608832117587135;0.0842808827977018;0.481815031858471;0.543474358482825;1.23677317467198;0.837245579081816
81;0.7887983756688;0.930079999772076;0.502046889231723;0.901233802026853;-0.56968821856993;-0.505192033423308
82;0.361017197114478;0.681052901660333;0.381596984249691;0.708696385227846;-0.250299796596387;-0.0463808864692313
83;0.37439591015209;0.799948275712773;0.635415590025729;0.5958087829432;0.562184260757758;0.683084371633896
84;0.303966326397236;0.497143162086611;0.593976843669324;0.122531611394748;1.76961860734438;0.0398402877289169
85;0.790294483801979;0.892806242390378;0.620737774037722;0.866401408936526;-0.73171046275077;-0.422257363450903
86;0.527292539502911;0.0783392980971908;0.326734948601541;0.451074618144537;0.234648033796802;-0.965143590649484
87;0.36713858175601;0.583100498485226;0.57942688013414;0.280957300234694;0.486396029031659;-1.22968023318085
88;0.269509234038158;0.338610849932922;0.570187773803981;0.326219556863029;0.14476888160274;-0.725213691411767
89;0.576107616066494;0.832694025494829;0.588572644134205;0.893868888315389;1.69087296236697;-0.188391916665984
90;0.302527536835551;0.861146706844593;0.761643967857496;0.572813731823696;0.117047012636279;0.710878363630349
91;0.277589874776885;0.857747756420337;0.837452610140076;0.230304103637228;-0.133589369505238;-0.613816084848243
92;0.412789408734608;0.654611145780507;0.813391014860947;0.204320486392878;1.53379267380584;-0.343509990025992
93;0.464239651822357;0.735441003104766;0.514887855217839;0.835491890649752;-0.420055394870145;0.208434475316516
94;0.641672163305018;0.693725187742233;0.4716357089459;0.919943822491775;0.170194322219522;0.321879158903741
95;0.853768264031363;0.768807373366734;0.0773803404211362;0.0297759114796718;1.52538135248838;0.0961534277329405
96;0.447218611016903;0.871110784796473;0.424552645678051;0.627205538630044;1.15958626721949;0.470013072345636
97;0.359295120297471;0.534010288406511;0.619601089141502;0.128062520879414;0.698386409496706;0.574283621429194
98;0.277098598797499;0.113341615191726;0.409892653856298;0.390176107866654;-0.36911615475228;-0.440916311827286
99;0.476587729532974;0.67785801160875;0.358338701016639;0.545809219952602;1.47169950096063;-0.463695814986734
100;0.39270011407048;0.87391539317011;0.627737296800693;0.847365645511145;0.446227309832265;0.899731312461772
101;0.456102412883951;0.845231520007277;0.609928067867383;0.726318428460924;1.87837687606099;-0.050999280246951
102;0.452416562536635;0.829845118156567;0.44876376690538;0.810149646040956;0.314117793724123;-0.734626723728382
103;0.355150507305053;0.884217187016049;0.724647649556037;0.153664056753528;-0.0277675253772809;0.702998712952033
104;0.70572459598418;0.886307679501001;0.762572914343946;0.797639168346974;0.0526353023542142;-0.397602683311948
105;0.645443886090583;0.644285652327067;0.390192721516545;0.56929063210912;1.18719028733842;0.172057603994316
106;0.571735876485761;0.832974951629249;0.569116753561321;0.78085829581462;-0.104102535006603;-0.0672396749123265
107;0.364639301533007;0.0655772440586348;0.414544085052824;0.319563343978484;0.556703107131055;-0.638840931344197
108;0.700002560143798;0.804545782972286;0.672829619220792;0.408483411612816;0.644301130015877;-0.466279959098872
109;0.478427417220873;0.583507199585392;0.478279675879399;0.734427954438058;0.882913037520216;0.281565993056628
110;0.54402895766162;0.721148894207274;0.478375823008948;0.791133776963374;1.42975790510604;-0.062913883372412
111;0.452007370354859;0.704008809075642;0.856288696343145;0.100983651531814;0.77077301335582;0.00991039643194084
112;1.48438864284326;0.0892696063111883;0.353696940115066;0.310982686148511;0.825231738366543;0.0622077952448209
113;0.176689584423123;0.36834978869192;0.556371644089415;0.387787334705037;-0.150610927840349;-0.0351335081195625
114;0.420968381470289;0.430966838332956;0.460613135104209;0.226261973554819;0.56975933575291;-1.54196407899037
115;0.456344233668783;0.289740911791542;0.285404219905525;0.274528006624297;0.415409983102789;0.0360891404617535
116;0.496870742943726;0.557899545658338;0.379534276886814;0.310075106624338;0.598142446155375;-0.654802500773537
117;0.955801666966192;0.491223386664944;0.638503881667603;0.791249966366711;0.59233558015548;-0.0721520796441013
118;0.272779153438982;0.698148857080267;0.675198546440344;0.214266058127327;1.64064125972664;0.706336069597504
119;0.453896222549575;0.536446339437751;0.778665867729568;0.210254823629984;0.261714943581018;-0.738948407156004
120;0.331296121351222;0.466023277732701;0.786864379382348;0.136675819703091;0.429264965166496;-1.35486349842091
121;0.329583126100034;0.881026661639083;0.769869718034607;0.641411766457318;-0.0741224532599404;0.239133886750106
122;0.34890643655935;0.204776851870049;0.462473970951283;0.271148750752886;0.440402836879134;0.766401565525244
123;0.726422138903148;0.0343822913468734;0.360975321256272;0.446171177019327;-0.00452566803375515;-1.58055357784402
124;1.68547766158999;0.0252458366636919;0.441015022134763;0.353861597856744;0.00564879909567213;2.7787837739894
125;0.672191498119161;0.730267210139226;0.606923331147783;0.820264557468147;1.00717678000666;0.625222096182526
126;1.42739330620791;0.0598993110673642;0.547624884676892;0.342157232772125;0.675873746760415;-0.246086524884685
127;0.330433144322595;0.78890596166472;0.543292058229893;0.392438482962695;-0.0877997067908877;-0.528637322433367
128;0.537123952349159;0.673682948156747;0.722965931907144;0.171904057667613;0.377476535798178;-0.120645081756808
129;0.199188275188446;0.686124151229514;0.742800570380499;0.355120898695853;0.115390095366235;-1.03065650103725
130;0.478440721778106;0.662325519461122;0.540989954011426;0.808573220854235;1.45484350905335;-1.33050849381977
131;0.286233056841993;0.440595259942215;0.423561335001377;0.723171921132756;0.798790480103344;0.343956448311776
132;0.438084593565519;0.080551402432969;0.310675384532968;0.297476665432758;-0.519172799040906;0.570532945025043
133;0.654016374522854;0.704838979664475;0.610747151152006;0.0479813115216009;0.719653984308594;-0.606414516696797
134;0.485346556066712;0.846268970992725;0.556396710635274;0.941670422141153;0.0789315350848267;-0.225434829687029
135;0.540791851195485;0.665935555628071;0.740140246058888;0.18804008119288;-0.667246059202019;-0.167678957306492
136;0.3069640419552;0.869926082126157;0.46702951693778;0.825427716284512;0.864432604290468;-0.765374441966031
137;0.61595861896474;0.932825518206776;0.842362461630888;0.566872746922199;-0.0635076262599682;0.242071731217203
138;0.170150994496322;0.569136329355249;0.596449174993535;0.475825027623697;0.148621496251553;0.322699102403707
139;0.28003301047802;0.502452778369954;0.599063873487784;0.681763000976187;1.03730592110022;0.0783677792083225
140;0.333484063873713;0.591427281082627;0.861121329158404;0.0657320054950866;0.479367154230563;1.29917208536813
141;0.330123569359468;0.564968772404831;0.442359539928638;0.671198991471747;2.03071554992279;-0.216579640825037
142;0.377206060424691;0.816383614915293;0.59618559674959;0.583270580727623;0.998128562447156;-0.350710928308825
143;0.38424636972144;0.305985261349157;0.588301200627377;0.336500984025694;0.241649085321131;1.02475841556349
144;0.455873916451588;0.555069899773715;0.609200569102752;0.669458547663514;0.934887129427055;-0.0267216647851102
145;0.477308070836877;0.865368908703441;0.742330789745511;0.586048593639414;1.06236005217563;0.568629181341483
146;0.23945096461992;0.779507193504189;0.7357453407643;0.272192642421311;1.04069841990594;-1.14610895213233
147;0.343468047977101;0.824835141689714;0.109664682975638;0.236253093056903;0.489459289232247;-0.335662227790804
148;0.61331688980564;0.723334717715043;0.399978468105881;0.640927485784879;0.925434405821362;-0.915904973061153
149;0.220024843088333;0.629921736532799;0.447051907574203;0.493226006897732;0.970726591880174;-0.106862751994195
150;0.721834393905945;0.886555337829198;0.65361953605943;0.724364109135678;1.27032756833972;0.607135239870911
151;0.621722028643498;0.823581061874214;0.808091740849679;0.124139976545977;-0.0152204489741766;0.0914802017033322
152;0.417659975511048;0.502492138224898;0.598776093676684;0.316902700223166;-0.0332743216825643;-0.0153364054829135
153;0.374178043254687;0.139999253626667;0.453369384197996;0.285403221018876;0.378140724028591;0.153689378096005
154;0.596806136910264;0.854902235505634;0.756839031947584;0.164254254991059;0.508077002244288;0.45576644672661
155;0.323896566426609;0.774535883645958;0.719636933120765;0.547946471211899;0.357283348406468;-1.00967735055851
156;0.585473530831507;0.774001952262263;0.630977311255128;0.726081585098143;0.157877458200102;-0.146575477414866
157;0.49513234063944;0.893122058363956;0.569399915351397;0.898320761012925;0.845611438239648;0.245228571013271
158;0.671181225270271;0.845586202869612;0.562280246217449;0.756941663342812;-0.299603571818197;-0.386633418180156
159;0.640305825297712;0.868430743815263;0.597720514204422;0.84623530647758;-1.10031141912087;-0.233719521308315
160;0.56946055009065;0.527866548475761;0.849184027000438;0.163215930706242;-0.218386094668408;0.0717721555188219
161;0.258236335265527;0.845430151924925;0.349177420284022;0.187255754924477;0.701326827023458;-0.242266031344171
162;0.287836104278366;0.433471150328769;0.682621241935237;0.286386855181471;1.29108523106819;0.555173765364072
163;0.444554073345996;0.610603632352899;0.549856224000084;0.294299384213543;0.265508934869566;-0.277760441586961
164;1.27258029583033;0.0303154862880823;0.433305922840948;0.281619757140535;0.440895117312628;2.15384104310863
165;0.599185240760285;0.889180729584331;0.230193061947236;0.709708186430273;0.52306749763417;-0.143288002389075
166;0.352101054723689;0.826187647806466;0.523632797008066;0.568055199675393;1.3214586528411;-1.61836823997192
167;0.472533889795344;0.680407370978329;0.452009385449344;0.802662048045214;0.977112084725734;-0.00745095480806584
168;0.202012974305951;0.48818619728118;0.419972395256652;0.649708335042384;0.460099781688757;-0.714171236169134
169;0.663696166622064;0.133954527817338;0.318017895371968;0.372592143010992;0.457596636436708;-0.255282112423761
170;0.338758447250042;0.76516188819346;0.827181894261106;0.26640577074579;0.564248065744181;0.16182575225569
171;0.441488115268152;0.815668743286176;0.578259177309562;0.550069144212586;1.02854550488663;0.0146179254307283
172;0.400840438106003;0.732461027623858;0.513343898311145;0.492210920198235;0.105748663131257;-0.456429752807821
173;0.515647847648805;0.750862940167414;0.557673335733104;0.790117274869645;0.849016735407108;0.0931246020603846
174;1.60351553988317;0.064319885755674;0.788261262905089;0.0419986537540595;1.19961463733987;-0.176568545508961
175;0.378701588572022;0.713482502246983;0.607061263786974;0.742454402376473;0.979902834005321;0.266931772644598
176;0.764839303106957;0.0397205002019678;0.408961954983895;0.397524545296452;-0.652897477151763;1.55225191218905
177;0.36623171946959;0.673428699892879;0.348399326389268;0.690337269552484;0.529912377174193;0.47580503577766
178;0.612054398569192;0.795596073773568;0.274550015177906;0.620840783298167;0.137333908211331;-0.722438578238061
179;0.488129807057344;0.39049658265519;0.567148012459683;0.409987431790625;1.1641850830657;-1.18239917378402
180;0.857871205038127;0.907913911581959;0.523072828004472;0.916125678862542;-0.45130285370038;-0.112558333282042
181;1.04556994946446;0.447925110049951;0.63916725582683;0.68639028426691;1.95256594417294;-0.0403895137641329
182;0.19224423834503;0.742038051758026;0.694964493551592;0.177623798275641;-0.136481411224798;0.0145857041063412
183;0.530803097335526;0.900213151176142;0.890695172254078;0.0928108526353143;0.506347319934647;-1.05643310964285
184;0.439916803812989;0.601816193147319;0.310751945289519;0.51379275474137;0.36787985148185;-0.89854551003564
